mol,apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nCl,a_nF,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_violation,logP(o/w),logS,mr,nmol,opr_brigid,opr_nring,opr_nrot,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_VSA_FHYD,Q_VSA_FPOS,Q_VSA_HYD,Q_VSA_POS,radius,rings,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,Label
O=C(OC1C(C(N(C)C)C)C2(C)C(C)(C3C(C(=O)C2)CC=2C(C4(C)C(N=C(C(C)C)OC4)CC=2)CC3)C1)C,95.06765,3,4,4,0,88,0,4,38,29,116.23717,1.320877,32,0,0,50,2,4,1.4554464,-2.877095,-0.18235914,0.057163142,2.981523,-2.8541605,-0.062981345,0.13393806,3.016685,-2.629545,0.055075504,0.20332021,3.2278404,63.708351,4,0.095238097,0,92,4,42,5,5,0.11904762,88,27.783728,25.173321,22.645901,23.085058,17.724724,14.984015,12.008709,12.540748,10,0.68296862,15,-0.86151332,-0.32908288,-0.10283686,3.5996108,-0.95470792,-0.25161928,-0.037,3.6487231,-0.54024518,-0.11718206,-0.020645432,3.8245525,9.2544832,10.899543,10.899543,1.582765,3.9023526,-5.8750548,3.2571647,15.003291,1.0121592,14,4.5883331,1.1134067,3.3224397,29.490931,10.370242,4.628099,26.826069,9.4081984,4.1909866,6.6417103,6,0,2,4.026,-4.7407598,14.93582,1,26,5,4,3,2.4946532,-2.4946532,0.10394437,0.13261332,222.53732,44.329113,21.408051,0,0,14.708499,0,108.73162,108.20183,0,0,0,32.816418,5.0075121,0.90581203,0.45676699,0.067816377,0.09418796,0.54323304,0.026371589,505.20795,254.75739,37.823929,52.532429,302.98297,14.708499,0.46666667,0.875,1,1,557.74036,557.74036,8,5,0,5.6957002,0,21.37199,84.156792,20.926258,22.05398,85.76548,0,17.643185,113.21043,233.2821,14.9789,69.724205,19.909843,22.05398,17.618162,0,130.85362,39.173935,299.07648,68.199997,0.32014427,6.3923173,3.6476312,10.224691,557.74036,771.2829,32.816418,441.48486,41.124062,32.816418,526.76196,4186,85,220,0
O=C(C)N1C(c2ccccc2)CC(c2ccc(OC3C(C)C4C56OC(C)(OC5O3)CCC6C(C)CC4)cc2)=N1,87.868134,3,4,6,12,77,0,6,39,27,109.51168,1.4222295,32,0,0,38,2,5,0.97490042,-2.9104178,-0.57696313,0.61356544,2.977834,-2.9295244,-0.50140351,0.66434771,2.9650857,-2.6849182,-0.40582111,0.76755869,3.1942298,52.143867,5,0.11111111,12,83,2,45,3,5,0.11111111,69,26.940582,23.208807,20.273138,21.827698,18.771442,14.500394,11.631552,13.609028,9,0.72365308,18,-0.80769598,-0.38648382,0.054380074,3.2602389,-0.90891975,-0.29921436,0.10985801,3.2929599,-0.53796607,-0.21605732,0.16118827,3.473609,8.554512,11.370172,11.370172,4.3144574,4.3144979,-6.6922083,8.4918356,14.867267,9.58E-05,14,11.018518,1.0009829,5.71E-05,27.810369,10.616735,4.7335639,23.04051,8.7501345,3.8867714,5.1694245,7,0,2,7.6420002,-7.3810902,14.761017,1,35,7,4,3,2.752821,-2.752821,0.087453477,0.12234668,147.05034,69.488663,0,23.418362,12.949531,0,0,73.778503,123.27969,0,9.4210396,0,13.566921,10.015024,0.92436045,0.47634861,0.04882713,0.075639524,0.52365136,0.026812395,446.43658,230.06117,23.581945,36.531475,252.90689,12.949531,0.5,1,1,1,482.96808,482.96808,9,7,0.43589744,6.1349001,10.999887,11.017323,73.914886,0,24.014334,16.663008,0,158.78867,98.323997,138.54749,14.5781,56.861881,30.664686,17.643185,32.649551,0,253.13069,8.0155315,133.30406,69.589996,0.32414764,6.4918532,3.9501443,10.249724,482.96808,733.31409,33.002983,367.36203,50.174625,33.002983,530.66498,5334,77,230,0
Clc1cc(CN2C(=O)c3c([SH0](=O)c4c2cc(C(=O)Nc2c(OC)ccc(C)c2)cc4)cccc3)ccc1,76.864243,3,4,4,24,60,1,5,37,28,99.490059,1.6581677,29,1,0,23,2,4,1.3400272,-2.4234493,-0.61313123,0.62649989,2.4601974,-2.4130824,-0.50562119,0.73457801,2.5270412,-2.1029942,-0.42072126,0.80505568,2.7840328,36.413761,5,0.12195122,24,64,2,41,2,6,0.14634146,38,26.10372,21.728855,16.79001,19.534805,17.850576,13.054092,8.4783382,11.867742,0,0.78561658,14,-0.84866905,-0.43470332,0.065665029,2.786268,-0.9933185,-0.31731933,0.15928051,2.8822732,-0.48544297,-0.20042513,0.200784,3.0878029,7.2883635,11.108174,8.4018574,7.0904388,7.0904388,-8.8824844,15.493179,14.640613,0,14,14,1,0,28.525877,12.668774,6.3429356,21.820379,9.6140585,4.7860003,5.6697946,6,1,2,5.039,-8.7138901,14.716787,1,29,5,5,3,2.8596039,-2.8596039,0.092363693,0.21272689,57.65881,111.60127,6.6995511,16.988216,0,25.899061,0,133.45889,90.856468,0,0,0,27.133842,18.648909,0.85339493,0.55241001,0.093635783,0.14660506,0.44759002,0.052969273,417.26321,270.09811,45.782749,71.681816,218.84691,25.899061,0.5,1,1,1,488.94501,488.94501,7,5,0.2972973,6.50282,14.124202,52.614162,19.549404,0,60.466732,38.485336,3.5006065,247.00458,0,101.67116,14.54131,71.81028,10.999887,6.2257819,21.486334,23.524246,265.44415,10.517568,127.40793,94.919998,0.32703882,6.3575521,3.6637316,10.159483,488.94501,675.94299,45.645859,379.84799,39.03577,51.328434,531.03198,4161,69,200,0
Brc1cc(-c2nn(C)c3nc(OCC(=O)NC(C)c4ccccc4)cc(C(F)(F)F)c23)ccc1,66.300858,2,3,3,21,54,1,4,34,25,99.531372,1.8431736,24,0,3,20,4,2,1.3611977,-2.5187528,-0.58014989,0.61271155,2.4838195,-2.6078033,-0.49805593,0.74565965,2.5577197,-2.2405918,-0.41035089,0.83423531,2.7547152,33.597141,6,0.16216215,22,57,1,37,4,8,0.21621622,34,24.457455,19.813951,14.05796,16.051678,16.130049,11.105146,6.7789798,9.2069263,1,0.88901013,17,-0.83030474,-0.39640582,0.063185394,2.6295166,-1.1337116,-0.28061381,0.20239276,2.739861,-0.50773358,-0.20568293,0.19115323,2.909142,7.6546369,10.405821,8.1126165,6.2207546,6.2207823,-7.5964327,12.301257,12.587731,6.68E-05,14,11.175155,1.000715,3.98E-05,27.046019,11.588477,6.6675067,20.955606,8.9051228,5.0939627,5.4885955,6,1,2,5.9542899,-8.7119703,12.728918,1,22,4,6,2,2.6692092,-2.6692092,0.15670265,0.13023737,65.546654,63.013058,21.650845,32.759106,12.949531,0,9.0455017,45.466026,129.40918,0,45.146946,5.6825762,13.566921,2.6406472,0.90179586,0.54133976,0.048984721,0.098204158,0.45866022,0.049219433,402.99182,241.91229,21.890144,43.885178,204.96469,21.995033,0.47058824,0.8888889,1,1,446.87698,446.87698,9,4,0.41176471,6.4390001,29.010639,40.483891,23.862217,20.926258,6.37115,3.0551045,7.7595162,186.66245,3.9819686,161.87224,12.56507,23.862217,91.105339,28.825371,15.167719,10.230597,176.43184,26.185041,112.1773,69.040001,0.34317648,6.2094536,3.8337147,9.8725777,446.87698,599.93463,28.670536,356.33307,39.59338,34.353111,533.34796,3683,55,182,0
IC1=C(c2ccccc2)OC(=O)C=2C(c3cc(F)ccc3)C(C(=O)OCC)=C(C)OC1=2,64.159271,2,3,2,12,49,0,2,31,24,78.413391,1.6002733,24,0,1,18,0,5,1.6244649,-2.4619012,-0.64811349,0.68100822,2.5316575,-2.439461,-0.51592022,0.80591482,2.591063,-2.1992619,-0.46706191,0.85429859,2.8077068,32.134727,4,0.11764706,12,52,5,34,3,5,0.14705883,35,22.120592,18.935278,13.98061,15.999271,14.917923,10.729441,7.5551829,10.06728,1,0.94792724,13,-0.76382434,-0.43701744,0.067711197,2.7189906,-0.84516889,-0.26770777,0.16445385,2.8076482,-0.51388139,-0.2158619,0.19327654,3.014199,5.7530375,7.1731439,7.1731439,6.9071112,6.9028158,-8.1175423,12.092582,12.208438,-0.001833451,9.7359333,14,1.0134753,0.001094042,24.134949,10.508121,4.9401388,19.793068,8.5575819,4.002564,5.4638968,5,0,2,6.3400002,-9.0743303,12.354617,1,23,4,4,2,2.201931,-2.201931,0.13545127,0.14163329,32.066242,77.786232,25.937883,0,0,29.416998,0,111.20372,85.784325,0,0,11.908636,29.637598,5.0075121,0.81413847,0.59582216,0.1138932,0.18586154,0.40417787,0.071968339,332.77841,243.54179,46.553745,75.970741,165.20735,29.416998,0.46153846,0.85714287,1,1,408.74915,408.74915,7,4,0.3548387,5.3913002,0,15.490929,89.845116,20.926258,6.37115,18.517649,4.4107962,164.03209,0,138.39415,12.0059,80.724098,14.960114,9.1210184,29.299595,5.2434282,158.78867,36.417187,123.43404,61.830002,0.36875206,6.0874629,3.3772817,9.6604242,408.74915,561.54626,27.133842,330.52966,36.928268,27.133842,532.30499,2414,57,166,0
FC(F)(F)c1cc(C(F)(F)F)cc(N2CCN(C(=O)C3(C(C)C)CC(NC4CCOCC4)CC3)CC2)c1,77.343758,2,3,3,6,72,1,4,37,31,120.2336,1.6699111,26,0,6,35,3,2,1.3594394,-2.7720606,-0.28211179,0.18085399,2.8583443,-2.8769441,-0.22072162,0.46220943,2.885798,-2.5091596,-0.040800024,0.34978619,3.1079919,52.974243,6,0.15000001,6,75,1,40,4,8,0.2,68,27.009861,21.220987,16.742277,17.440947,17.292498,12.970369,8.7655268,9.5989904,2,0.81325865,17,-0.85035384,-0.34072512,-0.096750662,3.1462357,-1.1534282,-0.31767017,0.19020067,3.1608381,-0.53556281,-0.12328053,0.030116923,3.3764565,8.2943907,10.173718,9.7609825,2.7650898,4.6126447,-5.889257,4.3243093,12.802818,0.98598909,14,5.1525946,1.0764943,2.5443819,29.969999,11.851653,7.0190587,25.792625,10.155322,5.9955559,7.0792546,5,1,2,5.1495199,-5.8456101,12.824008,1,23,4,10,2,2.9509201,-2.9509201,0.14147495,0.12865604,193.76724,51.336327,8.6190128,0,12.949531,0,18.091003,80.271278,37.495354,0,71.451813,0,13.566921,2.6406472,0.90361249,0.41907501,0.033063907,0.096387498,0.58092499,0.063323587,442.94101,205.42601,16.207567,47.248104,284.76312,31.040535,0.47058824,0.8888889,1,1,490.18912,490.18912,9,4,0.13513513,5.9593,21.135065,8.3830976,42.826042,115.61083,10.781946,0,15.519032,52.929554,94.342026,159.16946,12.73597,34.862103,92.884995,41.064892,14.335087,2.7567475,147.27158,120.86961,66.652031,44.810001,0.32120815,6.321928,3.9154925,10.115845,490.18912,658.55188,16.070677,426.86691,12.949531,21.753254,535.573,4667,63,202,0
Clc1c(N2C(=O)C(=Cc3cc(OC)c(OC)c(OC)c3)S(=O)(=O)C2c2ccccc2)cc(Cl)cc1,71.174652,3,4,6,18,56,0,6,35,26,99.367027,1.7744112,25,2,0,21,1,6,1.6065744,-2.4371853,-0.62723333,0.58560264,2.6859012,-2.4302871,-0.51546842,0.75941932,2.6414142,-2.1103718,-0.40201595,0.80404156,2.9945858,38.959347,6,0.15789473,18,59,2,38,2,6,0.15789473,39,25.327698,21.317438,14.928204,17.129028,16.721113,12.61947,6.4194436,9.0656462,1,0.84547156,13,-0.86522597,-0.4515937,0.046036568,2.7907562,-0.96200007,-0.35391036,0.15559418,2.875767,-0.4870806,-0.19597417,0.18173015,3.0843101,8.0068102,10.413766,10.413766,6.7991362,6.7991362,-8.2164249,12.497499,13.53305,0,14,14,1,0,28.01939,11.80676,5.5785933,24.151762,10.130586,4.7708001,6.9906139,7,0,2,5.2714801,-7.3486099,13.63713,1,24,4,6,2,3.1232884,-3.1232884,0.11569753,0.15066229,79.512718,110.99046,25.375559,4.2653861,0,5.1220222,17.134132,87.992867,102.44141,0,0,0,13.566921,39.52779,0.84493452,0.5011614,0.10926428,0.15506551,0.4988386,0.045801222,410.5784,243.52899,53.094711,75.350868,242.40028,22.256155,0.46153846,0.85714287,1,1,485.92926,485.92926,7,4,0.62857145,5.6160002,36.123978,53.430473,30.741484,0,6.37115,107.70234,7.0012131,176.43184,19.990313,96.784317,13.62368,72.033905,32.999664,3.1243138,33.000507,2.7567475,176.43184,22.901968,191.32816,82.139999,0.33549348,6.2479277,3.5126433,10.0121,485.92926,632.09222,53.094711,398.42453,19.46233,53.094711,534.41602,3422,65,188,0
Brc1ccc(C=2N3N=C(c4ccc(S(=O)(=O)c5ccc(Cl)cc5)cc4)NC3SC=2)cc1,64.655891,2,3,3,18,46,1,4,31,23,88.618111,1.9264807,22,1,0,15,3,2,1.1259974,-2.361589,-0.62395757,0.71818,2.5125885,-2.5530043,-0.53807992,0.84842736,2.5266356,-2.0385633,-0.49986199,0.87356353,2.8560789,29.504105,4,0.11428571,18,50,2,35,2,4,0.11428571,30,21.587212,19.841171,12.082904,14.38854,14.913854,12.88475,6.2527766,8.9738941,1,0.93144906,18,-0.86054891,-0.38489676,0.091768533,2.5893962,-1.1665763,-0.39004782,0.24262896,2.6714187,-0.48768857,-0.21605732,0.35459504,2.9073498,7.3404036,8.8832407,7.1622262,6.0084853,6.1818542,-8.2330551,12.304955,12.764274,0.017416477,14,8.760253,2.0754819,0.65441984,22.775511,9.3306217,4.665741,20.586004,8.4040937,4.1916685,5.580862,5,1,2,7.1240001,-8.0199499,12.938089,1,27,5,4,3,2.2397962,-2.2397962,0.11605816,0.20821093,58.000111,66.414955,0,29.422609,0,8.3692026,0,89.968925,123.99002,0,9.4210396,0,0,32.153416,0.90299565,0.61170399,0.076969869,0.097004332,0.38829598,0.020034464,377.21765,255.5334,32.153416,40.522617,162.20688,8.3692026,0.5,1,1,1,417.7403,417.7403,9,5,0.87096775,5.5310998,18.01075,53.5014,8.7975674,0,6.37115,22.81958,3.5006065,230.48331,0,117.32228,12.83565,48.171688,19.664799,24.167322,11.790057,2.7567475,227.72656,2.3279202,124.20155,61.77,0.37643659,6.129283,3.8497765,9.5750532,417.7403,572.0871,41.437561,326.7117,30.869986,47.12014,532.87,3001,52,174,0
Clc1c(Cn2c3c(c(C=C4C(=O)N5C(C6C7N(CCC6)CCCC7C5)CC4)c2)cc(OC)cc3)cccc1,87.408546,2,3,3,15,74,0,3,38,32,106.62737,1.4409103,32,1,0,36,3,2,1.0484573,-2.9593434,-0.56561637,0.57893842,2.899663,-3.0007591,-0.46080372,0.68243235,2.890147,-2.6926858,-0.38127258,0.73368979,3.1616814,48.589451,4,0.090909094,16,80,2,44,2,4,0.090909094,62,25.802389,22.868652,19.576622,21.363232,18.601688,14.641674,10.771509,12.957058,4,0.7235558,16,-0.86358976,-0.40134272,0.044249579,3.2087641,-0.96860796,-0.30630955,0.12590721,3.2497473,-0.53309643,-0.19710721,0.15747851,3.4591472,5.5151014,9.4141874,9.4141874,3.7949212,5.893106,-7.7712255,10.245412,15.129155,0.9939391,14,4.7851782,1.0376815,3.0439544,26.870869,11.349586,5.0260386,22.271826,9.3569813,4.1282024,5.4841332,5,0,2,6.6739998,-6.2135901,15.187975,1,37,7,4,3,2.2684479,-2.2684479,0.11058592,0.15336123,175.13861,79.138863,0,0,0,12.949531,0,142.07559,66.346657,0,0,0,13.566921,2.503756,0.94098222,0.45654631,0.032682583,0.059017759,0.54345369,0.026335176,462.69974,224.49292,16.070677,29.020208,267.22702,12.949531,0.5,1,1,1,491.71994,491.71994,8,7,0.31578946,6.4966002,10.999887,13.406504,31.826153,55.318733,15.192742,38.569443,3.5006065,145.43375,130.85362,62.83165,15.277,23.862217,19.147608,8.8215923,26.264696,4.7171016,272.36667,78.220703,74.532509,37.709999,0.33117235,6.4594316,3.7981551,10.214018,491.71994,732.64838,16.070677,434.38498,12.949531,16.070677,530.112,4650,72,218,0
O(C)c1c(OC)cc(C=CC=2N(c3c(C)cc(C#Cc4ccccc4)cc3)C(=O)c3c(N=2)cccc3)cc1OC,83.918205,3,4,5,24,68,0,5,40,32,96.367798,1.4171735,34,0,0,28,2,4,1.2205828,-2.3837483,-0.63128513,0.60670215,2.3667247,-2.4258606,-0.53726703,0.70952201,2.4931238,-2.0450814,-0.41061112,0.805803,2.720525,40.615795,8,0.18181819,24,72,3,44,2,8,0.18181819,44,28.061903,22.765024,20.237604,23.656126,19.515902,12.700727,9.5414515,13.77599,0,0.70764124,19,-0.78683978,-0.45144978,0.058910668,2.7029614,-0.99595088,-0.30110878,0.13876785,2.8309104,-0.4870806,-0.20432684,0.16900809,3.0203857,6.6400094,10.828229,10.828229,8.131649,8.1325312,-9.9663715,18.003382,15.684246,0.002237987,14,9.649169,1.016019,0.001335704,31.425619,15.134642,7.5719953,21.656582,10.322335,5.1271191,5.5886626,6,0,2,7.5544801,-9.1643496,15.684259,1,31,5,8,3,2.7084303,-2.7084303,0.098400831,0.12746702,92.206207,122.24229,36.56612,0,0,12.949531,0,145.71379,105.14642,0,0,5.6825762,13.566921,7.5112681,0.92667764,0.51260817,0.049411926,0.073322356,0.4873918,0.023910426,501.87482,277.62097,26.760765,39.710297,263.96414,12.949531,0.47368422,0.89999998,1,1,541.58514,541.58514,10,5,0.5,6.8244281,36.123978,7.5867038,0,34.061146,39.790092,122.93713,0,264.64777,17.643185,54.569794,15.90795,23.862217,49.785194,3.1243138,65.719307,5.513495,264.64777,25.229889,139.47762,60.360001,0.30726835,6.4594316,3.9680302,10.360456,541.58514,746.99994,26.760765,470.754,24.140093,26.760765,528.60797,5696,69,210,0
Brc1c2N=C(N(N=Cc3ccc([N+](=O)[O-])cc3)C(=O)c2cc(Br)c1)c1ccccc1,57.867516,2,3,3,18,42,0,3,30,21,76.464226,1.8205769,21,0,0,12,4,3,1.4256681,-2.3065042,-0.65152079,0.70328057,2.3379259,-2.3812559,-0.53807992,0.88317752,2.4266622,-1.9727542,-0.49986199,1.050379,2.666688,21.212484,4,0.12121212,18,45,4,33,1,4,0.12121212,23,21.250347,18.369724,11.428204,13.681434,14.435561,10.284893,6.1754265,8.8240643,0,0.98306262,13,-0.76760489,-0.43191409,0.082737751,2.5035741,-0.93662673,-0.27370685,0.22608609,2.6117721,-0.49110192,-0.21605732,0.42154461,2.8280187,8.8029881,5.9461346,5.9461346,7.3623586,7.3623681,-8.6219635,14.377462,11.823281,2.48E-05,14,11.605915,1.0002877,1.48E-05,23.168043,10.29244,5.3333335,18.353134,8.0838537,4.163528,4.9454689,7,0,2,6.8670001,-8.8315096,11.832263,1,24,4,4,2,1.9019775,-1.9019775,0.14851417,0.13936773,31.222763,80.866669,0,11.190562,0,19.649082,0,94.853004,104.89937,0,9.4210396,5.6825762,47.497971,0,0.82029933,0.64733517,0.13121828,0.17970066,0.35266486,0.04848237,332.4534,262.35394,53.180546,72.829628,142.92908,19.649082,0.46153846,0.85714287,1,1,405.28305,405.28305,7,4,0.26666668,5.6880002,0,17.674112,17.214357,50.935009,33.418941,39.558746,0,194.07503,0,97.421684,12.13409,30.947832,36.450329,57.045216,9.5567245,5.513495,194.07503,7.5867038,109.12254,90.849998,0.37824166,6.044394,3.5577013,9.5340042,405.28305,537.25977,28.670536,289.70032,78.370651,28.670536,528.15997,2477,51,160,0
Brc1c(C(F)(F)F)n(COC(=O)c2ccc([N+](=O)[O-])cc2)c(c1C#N)-c1ccc(Cl)cc1,55.276932,2,3,2,17,42,0,2,32,23,89.309715,2.1264217,20,1,3,10,3,4,1.7086134,-2.3236399,-0.63554966,0.70561314,2.4442797,-2.2760029,-0.53807992,0.80591482,2.5291164,-2.0694745,-0.43152106,0.86091113,2.6782992,23.02107,5,0.14705883,17,44,2,34,2,8,0.23529412,24,23.629028,18.032291,10.825909,12.76722,15.039931,9.7813349,5.3927345,7.6295762,0,1.0116227,15,-0.81790292,-0.4143402,0.084064662,2.5436192,-0.80974293,-0.26386139,0.2633923,2.6731756,-0.49249023,-0.20315704,0.26357481,2.8247316,8.3183031,6.7561021,6.7561021,7.5504212,7.5504212,-8.4748526,12.631877,11.24747,0,14,14,1,0,26.602076,11.16,6.177515,21.13784,8.7979546,4.8429694,5.8115554,7,0,2,6.6937599,-8.1741695,11.348701,1,17,3,6,2,2.4628575,-2.4628575,0.17604066,0.12594725,31.238094,57.842194,46.44136,0,0,21.408051,9.0455017,94.853004,54.091755,0,53.468395,0,50.001724,0,0.80770272,0.60330033,0.11950982,0.19229728,0.39669967,0.072787464,337.93481,252.41489,50.001724,80.455276,165.9752,30.453552,0.46666667,0.875,1,1,418.39008,418.39008,8,3,0.5,6.762084,0,16.730173,10.999887,98.596107,32.990112,3.0551045,11.260122,147.0878,0,153.23726,11.11289,41.94772,77.838791,61.749626,29.230251,8.69907,161.6429,7.7454643,85.102737,100.84,0.35236704,6.0874629,3.6308689,9.7247925,418.39008,522.59406,31.30941,281.97043,97.992294,31.30941,528.66797,2946,54,168,0
Clc1c(C)cc(S(=O)(=O)N=C(N)n2c(-c3ccccc3)ccn2)c(SCc2ccc(Cl)cc2)c1,71.739861,3,5,4,23,54,1,5,34,26,100.28626,1.8571531,24,2,0,20,4,2,1.3797392,-2.3319378,-0.60036725,0.64171284,2.4533067,-2.5162487,-0.47782862,0.81409812,2.5686197,-2.0292222,-0.43904981,0.85431087,2.7420704,34.10014,7,0.1891892,23,57,1,37,3,7,0.1891892,33,24.294317,21.165424,13.71266,16.095648,16.242022,13.302394,7.1123133,9.9763298,0,0.84469426,17,-0.92569119,-0.38622591,0.066385388,2.603487,-1.370658,-0.27147207,0.18559176,2.7180002,-0.47893637,-0.1914705,0.2531499,2.9126117,7.8070583,10.315613,5.1233058,7.2226696,7.222672,-8.9384031,13.662814,13.991929,5.58E-06,14,12.253597,1.0000731,3.32E-06,27.046019,12.029903,6.8650517,23.272381,10.302135,5.8593879,7.0516243,6,2,2,7.1300001,-9.0046997,14.120076,1,24,4,6,2,2.0860295,-2.0860295,0.15863274,0.22212911,81.727287,83.386497,4.1846013,0,0,10.105608,4.1846013,114.48464,144.94823,19.760618,0,9.4210396,0,6.6511192,0.93659371,0.61660862,0.033563782,0.063406289,0.38339141,0.029842505,448.49188,295.26563,16.072159,30.36237,183.58859,14.29021,0.47058824,0.8888889,1,1,478.85425,478.85425,9,4,0.29411766,6.2757201,32.897186,68.510361,6.6407428,0,6.37115,18.281244,7.0012131,234.87489,0,161.07642,13.92772,48.171688,33.619354,3.1014678,13.372363,38.839512,246.16614,1.8990928,150.48358,90.339996,0.34317648,6.2094536,3.7764609,9.8926849,478.85425,629.20752,49.512768,366.85281,25.787182,67.255257,531.48798,3612,54,180,0
O=C(N1C(C(=O)Nc2c(C)cccc2C)C(c2ccc(OC)cc2)=Nc2c1cccc2)c1cc2OCOc2cc1,81.633408,3,4,6,24,67,1,7,40,28,101.68149,1.5176342,32,0,0,27,3,5,1.2985624,-2.4853647,-0.59450668,0.60884333,2.5299327,-2.6625087,-0.52610987,0.71489483,2.5037017,-2.1606159,-0.40750501,0.79587996,2.8388786,41.140591,6,0.13333334,24,72,3,45,2,7,0.15555556,45,27.802389,22.30303,18.867361,21.689505,19.439892,12.866964,9.2081184,12.720346,1,0.74168986,14,-0.80953395,-0.44176054,0.048007686,2.8692458,-1.0200716,-0.33347034,0.14550561,2.9439075,-0.4970594,-0.21605732,0.16893497,3.1741085,8.1915255,12.727999,9.9288626,6.8883362,6.355195,-8.4063654,16.574055,15.265417,3.79E-05,11.906998,11.298632,1.0154821,3.6936891,30.044445,13.32923,6.3123817,21.118761,9.2781878,4.3640175,4.8985958,8,1,2,5.289,-7.9441099,15.113315,1,33,6,5,3,3.1235526,-3.1235526,0.08324302,0.11138342,59.498066,113.86489,16.917038,32.966248,0,25.899061,0,129.9053,85.784325,0,0,5.6825762,27.133842,7.6481595,0.86866474,0.50693542,0.080080383,0.13133526,0.49306461,0.051254872,438.93588,256.15421,40.464577,66.36364,249.14531,25.899061,0.5,1,1,1,505.2995,505.2995,7,6,0.27500001,5.8292398,36.123978,31.285065,27.844185,22.984112,36.604515,52.169399,0,247.00458,0,90.652557,15.33412,47.724434,49.785194,3.1243138,32.454552,26.280993,247.00458,36.258427,102.0359,89.459999,0.31237534,6.4918532,3.5549688,10.41783,505.2995,719.41656,40.327686,376.80219,60.907066,46.010262,533.58398,4802,72,220,0
